train_loss,train_acc,val_acc,test_acc
1.2699697017669678,0.28732394366197184,0.2857142857142857,0.24489795918367346
1.3996834754943848,0.2140845070422535,0.21428571428571427,0.22448979591836735
1.2148500680923462,0.2140845070422535,0.21428571428571427,0.22448979591836735
1.7508797645568848,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.1402860879898071,0.2140845070422535,0.21428571428571427,0.22448979591836735
2.2809104919433594,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.3651000261306763,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.0323487520217896,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.1460814476013184,0.2140845070422535,0.21428571428571427,0.22448979591836735
1.2010866403579712,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.746322512626648,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.0659207105636597,0.2056338028169014,0.21428571428571427,0.20408163265306123
0.9810935854911804,0.35774647887323946,0.35714285714285715,0.3469387755102041
0.9817259907722473,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.6734148263931274,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.4772311449050903,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.164141058921814,0.2056338028169014,0.21428571428571427,0.20408163265306123
1.8350783586502075,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.7563341856002808,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.551214575767517,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.5292125940322876,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.3332468271255493,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.384472370147705,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.2129391431808472,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.44394052028656,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.3291083574295044,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.2945445775985718,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.5504173040390015,0.2056338028169014,0.21428571428571427,0.20408163265306123
1.2175257205963135,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.6199578046798706,0.38309859154929576,0.30952380952380953,0.2653061224489796
1.2329281568527222,0.2056338028169014,0.21428571428571427,0.20408163265306123
1.1749385595321655,0.37464788732394366,0.3333333333333333,0.32653061224489793
0.6532666087150574,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.6727294921875,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.3314844369888306,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.6968532800674438,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.2263058423995972,0.2056338028169014,0.21428571428571427,0.20408163265306123
1.512939453125,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.6044775247573853,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.4252527952194214,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.3891898393630981,0.2056338028169014,0.21428571428571427,0.20408163265306123
1.174038052558899,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.8993698358535767,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.100182056427002,0.2140845070422535,0.21428571428571427,0.22448979591836735
1.5004229545593262,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.0811342000961304,0.35774647887323946,0.35714285714285715,0.3469387755102041
1.1043918132781982,0.22253521126760564,0.21428571428571427,0.22448979591836735
1.4200439453125,0.22253521126760564,0.21428571428571427,0.22448979591836735


    image_size = 256,
    patch_size = 16,
    num_classes = 4,
    dim = 2048,
    depth = 8,
    heads = 16,
    mlp_dim = 4096,
    dropout = 0.1,
    emb_dropout = 0.1
