Wall time,Step,Value
1701679090.905518,3393,75.1953125
1701679091.3441145,3394,75.390625
1701679110.4185936,3404,75.78125
1701679114.933265,3408,73.6328125
1701679120.8973796,3418,76.7578125
1701679136.2823687,3422,77.9296875
1701679140.5405662,3426,74.8046875
1701679146.3788586,3434,78.515625
1701679148.8715253,3439,75.1953125
1701679173.7299297,3454,78.7109375
1701679174.4385667,3455,79.4921875
1701679190.0591793,3461,79.6875
1701679197.8612542,3468,84.1796875
1701679200.1260347,3472,76.7578125
1701679217.530487,3482,81.0546875
1701679217.990127,3483,76.5625
1701679218.4472735,3484,79.8828125
1701679218.917154,3485,77.9296875
1701679227.3100574,3491,79.1015625
1701679228.1845036,3493,77.1484375
1701679229.7418873,3496,81.8359375
1701679231.513421,3499,80.2734375
1701679243.9776998,3500,80.6640625
1701679245.4642465,3503,78.125
1701679256.3976233,3514,86.1328125
1701679271.7581246,3520,79.4921875
1701679277.8327794,3526,80.2734375
1701679285.1200256,3535,77.34375
1701679285.5717947,3536,81.25
1701679300.7812915,3541,82.421875
1701679304.0073366,3544,82.03125
1701679310.4186668,3550,81.25
1701679312.7423875,3554,81.4453125
1701679314.882043,3558,81.4453125
1701679333.9469585,3566,79.296875
1701679337.004181,3569,81.640625
1701679341.044618,3575,81.25
1701679341.4328818,3576,80.2734375
1701679358.5092034,3584,82.421875
1701679361.5334513,3587,79.8828125
1701679362.6278024,3588,79.8828125
1701679383.088755,3600,79.296875
1701679395.2333598,3613,81.0546875
1701679395.8633268,3614,83.0078125
1701679396.4277065,3615,81.8359375
1701679396.8130753,3616,83.203125
1701679422.6199558,3630,78.125
1701679452.3657336,3654,79.4921875
1701679454.196895,3657,80.46875
1701679454.9871507,3659,83.0078125
1701679467.3870962,3661,82.8125
1701679470.7679825,3664,84.375
1701679474.9282577,3668,83.3984375
1701679478.1675062,3671,84.765625
1701679478.6876514,3672,80.6640625
1701679506.3843248,3690,80.859375
1701679522.432005,3700,82.6171875
1701679529.9153214,3707,83.203125
1701679533.7272837,3711,84.1796875
1701679534.1150074,3712,83.0078125
1701679536.9975123,3717,82.8125
1701679537.4619386,3718,84.765625
1701679550.597024,3721,83.203125
1701679561.7490172,3732,83.984375
1701679562.3635151,3733,83.203125
1701679581.3246043,3745,86.5234375
1701679582.4101486,3746,87.5
1701679584.669027,3748,85.3515625
1701679585.7828658,3749,81.640625
1701679588.5328424,3752,83.3984375
1701679588.9876251,3753,84.1796875
1701679589.7364473,3754,81.25
1701679605.0740619,3761,85.9375
1701679607.400526,3763,85.15625
1701679632.2993932,3780,81.25
1701679632.903077,3781,80.078125
1701679634.0258284,3782,83.0078125
1701679635.1469564,3783,82.03125
1701679639.4605942,3787,81.8359375
1701679642.5641265,3790,85.7421875
1701679665.4919841,3805,83.203125
1701679667.704808,3807,86.328125
1701679672.6092584,3813,81.4453125
1701679675.9570556,3819,87.109375
1701679690.9666274,3823,80.2734375
1701679703.6927,3839,86.9140625
1701679724.796318,3848,82.2265625
1701679726.7413225,3850,85.15625
1701679728.1538978,3852,86.5234375
1701679730.7783296,3857,86.328125
1701679744.167315,3860,89.2578125
1701679752.7760208,3869,83.984375
1701679755.8830078,3872,85.15625
1701679757.4034355,3875,87.3046875
1701679801.5541866,3902,88.0859375
1701679807.9770832,3908,86.328125
1701679811.2109125,3911,86.9140625
1701679813.4470053,3915,82.8125
1701679829.6890867,3921,79.296875
1701679833.1390457,3924,85.3515625
1701679835.4635808,3926,84.765625
1701679839.7112658,3931,88.4765625
1701679840.8780186,3933,85.3515625
1701679842.5751905,3936,84.375
1701679868.1455238,3953,84.1796875
1701679870.2522545,3957,81.8359375
1701679889.1694372,3965,81.25
1701679890.261386,3966,86.1328125
1701679896.7829409,3975,79.6875
1701679912.859144,3981,84.765625
1701679913.901079,3982,82.2265625
1701679914.9279118,3983,83.3984375
1701679918.11831,3986,83.7890625
1701679923.044741,3992,81.640625
1701679925.6856494,3997,81.4453125
1701679939.3107228,4000,80.46875
1701679948.100419,4008,83.203125
1701679950.1308415,4012,83.7890625
1701679951.167194,4014,80.2734375
1701679968.9926252,4023,82.2265625
1701679974.403413,4028,83.984375
1701679978.3952034,4034,81.0546875
1701679992.8912015,4040,84.1796875
1701680000.7245724,4047,80.2734375
1701680022.4116704,4065,78.90625
1701680023.560239,4066,80.2734375
1701680048.803448,4081,81.640625
1701680049.9541004,4082,79.4921875
1701680052.2457461,4084,82.03125
1701680056.4180357,4088,81.640625
1701680058.927294,4092,79.1015625
1701680084.8143647,4109,79.1015625
1701680088.2458692,4115,79.6875
1701680104.3421676,4121,79.1015625
1701680107.8376064,4124,79.296875
1701680132.3433292,4142,75.5859375
1701680136.131076,4146,80.46875
1701680140.9350097,4153,80.46875
1701680142.982145,4156,80.859375
1701680164.7528145,4167,83.0078125
1701680170.1915953,4177,79.296875
1701680170.9127922,4178,77.34375
1701680185.4315517,4181,81.640625
1701680195.211628,4192,73.6328125
1701680219.0723991,4207,79.296875
1701680219.4787138,4208,76.7578125
1701680241.1096032,4221,79.8828125
1701680247.6411989,4227,83.203125
1701680248.918425,4229,77.9296875
1701680249.4695694,4230,75.1953125
1701680252.5196745,4236,79.4921875
1701680273.3175023,4246,77.34375
1701680275.0440276,4249,77.5390625
1701680276.3303587,4251,78.515625
1701680277.0138416,4252,77.5390625
1701680277.5041165,4253,82.421875
1701680279.5956964,4257,81.8359375
1701680300.3585372,4267,82.6171875
1701680300.816406,4268,81.4453125
1701680319.0200531,4280,78.3203125
1701680320.1129818,4281,80.859375
1701680332.7885652,4298,81.640625
1701680354.8158529,4309,83.984375
1701680360.1401057,4318,79.8828125
1701680377.4718,4323,79.8828125
1701680381.5105402,4328,82.421875
1701680385.7360559,4334,80.46875
1701680404.9608443,4343,82.2265625
1701680411.4227302,4351,80.2734375
1701680429.4444897,4360,80.2734375
1701680439.5305998,4371,85.7421875
1701680442.5081003,4376,79.6875
1701680445.7595303,4379,81.8359375
1701680458.0578985,4380,82.03125
1701680464.1113267,4387,83.0078125
1701680469.5127468,4395,83.984375
1701680489.326888,4403,79.296875
1701680492.7089574,4407,85.15625
1701680494.9997153,4410,80.6640625
1701680496.802975,4413,82.421875
1701680497.2205856,4414,83.59375
1701680514.4615204,4422,82.2265625
1701680516.6289134,4424,84.765625
1701680526.3957906,4435,81.640625
1701680542.321117,4443,85.7421875
1701680553.3129618,4454,83.0078125
1701680555.4147172,4458,79.8828125
1701680573.8266797,4466,85.9375
1701680600.4894643,4489,83.59375
1701680608.4144297,4495,85.7421875
1701680610.53091,4499,82.421875
1701680635.526527,4514,85.3515625
1701680650.5462449,4520,87.890625
1701680653.6023111,4523,85.9375
1701680655.7733946,4525,83.0078125
1701680661.707846,4532,81.0546875
1701680663.3126051,4535,87.890625
1701680665.486096,4539,85.7421875
1701680681.59398,4543,84.1796875
1701680682.635662,4544,83.984375
1701680683.7347512,4545,84.765625
1701680685.9537358,4547,82.2265625
1701680704.9479442,4560,84.375
1701680705.977364,4562,88.28125
1701680707.5785022,4564,83.7890625
1701680711.7019265,4568,80.6640625
1701680716.0063708,4571,87.6953125
1701680716.4330192,4572,83.984375
1701680717.6070795,4574,83.203125
1701680733.5116682,4582,83.3984375
1701680743.5921075,4592,89.6484375
1701680766.8150811,4606,83.984375
1701680770.050262,4609,83.7890625
1701680771.8767078,4612,83.59375
1701680795.4588168,4626,86.5234375
1701680798.2286983,4629,84.765625
1701680819.4543216,4644,87.3046875
1701680825.1215532,4649,87.5
1701680825.5681138,4650,83.984375
1701680827.5533624,4654,82.8125
1701680829.6480715,4658,88.28125
1701680830.0356586,4659,81.25
1701680841.8936048,4660,81.8359375
1701680843.9554787,4662,89.2578125
1701680849.5325985,4667,87.3046875
1701680850.7073598,4668,81.8359375
1701680851.690384,4669,86.71875
1701680856.494722,4678,83.203125
1701680876.327241,4686,87.6953125
1701680880.4642496,4690,84.375
1701680881.5277123,4692,84.765625
1701680884.9140444,4698,81.8359375
1701680904.7974756,4706,84.9609375
1701680905.9406261,4707,87.3046875
1701680910.4991753,4713,87.6953125
1701680911.9588907,4716,83.984375
1701680928.769405,4724,83.203125
1701680935.1372766,4730,82.421875
1701680937.073656,4733,85.7421875
1701680937.797964,4734,80.859375
1701680939.316744,4737,87.3046875
1701680952.2382174,4740,83.0078125
1701680954.2914484,4743,85.3515625
1701680965.0790052,4755,88.28125
1701680967.0660684,4759,82.421875
1701680986.8407638,4766,82.03125
1701680991.656751,4772,83.3984375
1701680993.8140478,4776,84.765625
1701680994.238754,4777,88.0859375
1701681007.7447705,4780,84.1796875
1701681008.8591468,4781,84.765625
1701681016.7898493,4788,83.203125
1701681017.6546676,4790,83.59375
1701681018.8892107,4792,86.328125
1701681021.789408,4798,82.421875
1701681039.271802,4804,82.8125
1701681042.5788894,4807,85.9375
1701681044.1464279,4810,84.5703125
1701681045.1058474,4812,83.984375
1701681046.3679035,4814,82.421875
1701681071.5342832,4830,80.46875
1701681072.8447707,4832,87.3046875
1701681073.949863,4834,80.859375
1701681074.4817417,4835,82.421875
